subjCode,environmentCondition_VS_1to4_ES_5,movement_Static_1_Movement_2,presentation_Simultaneous_1_Successive_2,trialNumber,currentPositionNumber,currentPositionObject,bodyOrientation_360,bodyOrientation_PlusMin180,targetNumber,targetObject,correctResponse_pointingDirection,subjectPointingDirection,signedError,absoluteError,latency,absoluteError_withoutOutliers,latency_withoutOutliers,learningRepetitionsForMemorizingTheLayout,Gender_Male_1_Female_2,Age,NauseousDuringExperiment_Yes_1_No_2,experiencesInVirtualReality_None_1_Expert_5,SenseOfDirection_VeryBad_1_VeryGood_5
17,3,2,1,56,3,hammer,270,-90,4,banana,179,187.595,7.5955,7.5955,5741.63,7.5955,5741.63,2,1,31,2,4,4
17,3,2,1,57,5,hair dryer,315,-45,4,banana,179,174.699,-5.3013,5.3013,4690,5.3013,4690,2,1,31,2,4,4
17,3,2,1,58,4,banana,270,-90,7,racket,89,90,0,0,4962.31,0,4962.31,2,1,31,2,4,4
17,3,2,1,59,6,trumpet,180,180,2,horse,44,62.9532,17.9532,17.9532,7327.38,17.9532,7327.38,2,1,31,2,4,4
17,3,2,1,60,4,banana,270,-90,1,teapot,0,357.649,-2.3514,2.3514,7153.88,2.3514,7153.88,2,1,31,2,4,4
17,3,2,1,61,3,hammer,45,45,2,horse,269,279.589,9.5887,9.5887,8428.13,9.5887,8428.13,2,1,31,2,4,4
17,3,2,1,62,2,horse,45,45,1,teapot,134,135,0,0,7071.81,0,7071.81,2,1,31,2,4,4
17,3,2,1,63,5,hair dryer,135,135,6,trumpet,224,225,0,0,6532,0,6532,2,1,31,2,4,4
17,3,2,1,64,1,teapot,90,90,5,hair dryer,314,137.948,-177.052,177.052,9419.13,#NULL!,9419.13,2,1,31,2,4,4
17,3,2,1,65,7,racket,180,180,1,teapot,62,81.2779,18.2779,18.2779,4603.75,18.2779,4603.75,2,1,31,2,4,4
17,3,2,1,66,7,racket,315,-45,6,trumpet,0,357.942,-2.058,2.058,6551.44,2.058,6551.44,2,1,31,2,4,4
17,3,2,1,67,7,racket,315,-45,3,hammer,269,243.28,-26.7197,26.7197,3766.44,26.7197,3766.44,2,1,31,2,4,4
17,3,2,1,68,7,racket,180,180,6,trumpet,134,131.922,-3.0778,3.0778,4256.31,3.0778,4256.31,2,1,31,2,4,4
17,3,2,1,69,4,banana,270,-90,5,hair dryer,44,68.0062,23.0062,23.0062,6067,23.0062,6067,2,1,31,2,4,4
17,3,2,1,70,6,trumpet,135,135,2,horse,89,86.788,-3.212,3.212,6148.13,3.212,6148.13,2,1,31,2,4,4
17,3,2,1,71,6,trumpet,180,180,7,racket,314,300.737,-14.263,14.263,5415,14.263,5415,2,1,31,2,4,4
17,3,2,1,72,5,hair dryer,225,-135,4,banana,269,248.806,-21.1936,21.1936,8077.81,21.1936,8077.81,2,1,31,2,4,4
25,1,1,1,1,4,banana,0,0,3,hammer,269,262.705,-7.2953,7.2953,23106.5,7.2953,23106.5,1,1,27,2,4,4
25,1,1,1,2,5,hair dryer,225,-135,4,banana,269,262.622,-7.3776,7.3776,31539.6,7.3776,#NULL!,1,1,27,2,4,4
25,1,1,1,3,3,hammer,90,90,4,banana,0,357.646,-2.354,2.354,21495.7,2.354,21495.7,1,1,27,2,4,4
25,1,1,1,4,6,trumpet,225,-135,5,hair dryer,314,302.689,-12.3109,12.3109,68098.4,12.3109,#NULL!,1,1,27,2,4,4
25,1,1,1,5,4,banana,270,-90,5,hair dryer,44,40.2732,-4.7268,4.7268,15982.7,4.7268,15982.7,1,1,27,2,4,4
25,1,1,1,6,7,racket,180,180,5,hair dryer,89,94.181,4.181,4.181,8814.39,4.181,8814.39,1,1,27,2,4,4
25,1,1,1,7,2,horse,135,135,3,hammer,0,4.3034,4.3034,4.3034,13082.8,4.3034,13082.8,1,1,27,2,4,4
25,1,1,1,8,3,hammer,315,-45,7,racket,89,101.443,11.4427,11.4427,33780.7,11.4427,#NULL!,1,1,27,2,4,4
25,1,1,1,9,2,horse,135,135,5,hair dryer,314,301.391,-13.609,13.609,11741.3,13.609,11741.3,1,1,27,2,4,4
25,1,1,1,10,1,teapot,45,45,3,hammer,44,52.0232,7.0232,7.0232,19738,7.0232,19738,1,1,27,2,4,4
25,1,1,1,11,6,trumpet,180,180,2,horse,44,52.0442,7.0442,7.0442,6381.44,7.0442,6381.44,1,1,27,2,4,4
25,1,1,1,12,5,hair dryer,315,-45,4,banana,179,140.451,-39.5489,39.5489,7669.16,#NULL!,7669.16,1,1,27,2,4,4
25,1,1,1,13,4,banana,270,-90,7,racket,89,101.389,11.3886,11.3886,9938.59,11.3886,9938.59,1,1,27,2,4,4
25,1,1,1,14,1,teapot,180,180,2,horse,179,173.13,-6.8699,6.8699,7156.34,6.8699,7156.34,1,1,27,2,4,4
25,1,1,1,15,3,hammer,270,-90,7,racket,134,134.588,-0.4121,0.4121,13069.2,0.4121,13069.2,1,1,27,2,4,4
25,1,1,1,16,6,trumpet,135,135,7,racket,0,102.982,102.982,102.982,13472.1,#NULL!,13472.1,1,1,27,2,4,4
25,1,1,1,17,6,trumpet,225,-135,2,horse,0,356.505,-3.4947,3.4947,14428.2,3.4947,14428.2,1,1,27,2,4,4
25,1,1,1,18,7,racket,225,-135,5,hair dryer,44,46.6604,1.6604,1.6604,7106.16,1.6604,7106.16,1,1,27,2,4,4
25,1,1,1,19,4,banana,90,90,1,teapot,179,178.343,-1.657,1.657,16517.6,1.657,16517.6,1,1,27,2,4,4
25,1,1,1,20,2,horse,0,0,1,teapot,179,181.952,1.9515,1.9515,16250.4,1.9515,16250.4,1,1,27,2,4,4
25,1,1,1,21,6,trumpet,315,-45,1,teapot,251,258.976,6.9761,6.9761,22507.2,6.9761,22507.2,1,1,27,2,4,4
25,1,1,1,22,1,teapot,0,0,5,hair dryer,44,63.5091,18.5091,18.5091,5698.41,18.5091,5698.41,1,1,27,2,4,4
25,1,1,1,23,2,horse,90,90,1,teapot,89,91.9229,1.923,1.923,12969,1.923,12969,1,1,27,2,4,4
25,1,1,1,24,1,teapot,90,90,5,hair dryer,314,305.127,-9.8728,9.8728,10958.2,9.8728,10958.2,1,1,27,2,4,4
25,1,1,1,25,5,hair dryer,135,135,2,horse,134,147.941,12.9412,12.9412,21747.5,12.9412,21747.5,1,1,27,2,4,4
25,1,1,1,26,6,trumpet,180,180,7,racket,314,303.251,-11.7491,11.7491,5180.41,11.7491,5180.41,1,1,27,2,4,4
25,1,1,1,27,7,racket,135,135,6,trumpet,179,178.169,-1.8312,1.8312,9263.09,1.8312,9263.09,1,1,27,2,4,4
25,1,1,1,28,5,hair dryer,225,-135,6,trumpet,134,128.49,-6.51,6.51,9272.31,6.51,9272.31,1,1,27,2,4,4
25,1,1,1,29,5,hair dryer,90,90,1,teapot,134,134.139,-0.8605,0.8605,12816.8,0.8605,12816.8,1,1,27,2,4,4
25,1,1,1,30,1,teapot,90,90,2,horse,269,267.462,-2.5381,2.5381,16357.9,2.5381,16357.9,1,1,27,2,4,4
25,1,1,1,31,2,horse,45,45,3,hammer,89,94.2014,4.2014,4.2014,14930.5,4.2014,14930.5,1,1,27,2,4,4
25,1,1,1,32,2,horse,180,180,5,hair dryer,269,267.506,-2.4936,2.4936,10656.2,2.4936,10656.2,1,1,27,2,4,4
25,1,1,1,33,7,racket,180,180,1,teapot,62,91.6192,28.6192,28.6192,10003.8,28.6192,10003.8,1,1,27,2,4,4
25,1,1,1,34,4,banana,315,-45,3,hammer,314,307.462,-7.5377,7.5377,10638.8,7.5377,10638.8,1,1,27,2,4,4
25,1,1,1,35,3,hammer,45,45,2,horse,269,266.055,-3.9446,3.9446,14595.9,3.9446,14595.9,1,1,27,2,4,4
25,1,1,1,36,3,hammer,45,45,1,teapot,224,225.427,0.4272,0.4272,7166.06,0.4272,7166.06,1,1,27,2,4,4
25,1,1,1,37,5,hair dryer,135,135,6,trumpet,224,218.309,-6.6911,6.6911,9112.44,6.6911,9112.44,1,1,27,2,4,4
25,1,1,1,38,7,racket,315,-45,6,trumpet,0,0,0,0,10976.4,0,10976.4,1,1,27,2,4,4
25,1,1,1,39,1,teapot,90,90,6,trumpet,296,303.932,6.9318,6.9318,14662.6,6.9318,14662.6,1,1,27,2,4,4
25,1,1,1,40,4,banana,270,-90,5,hair dryer,44,0,-45,45,16942.7,#NULL!,16942.7,1,1,27,2,4,4
25,1,1,1,41,2,horse,45,45,1,teapot,134,141.312,6.3123,6.3123,16018.5,6.3123,16018.5,1,1,27,2,4,4
25,1,1,1,42,7,racket,270,-90,3,hammer,314,300.958,-14.0423,14.0423,8443.94,14.0423,8443.94,1,1,27,2,4,4
25,1,1,1,43,2,horse,180,180,6,trumpet,224,238.995,13.9951,13.9951,7912.44,13.9951,7912.44,1,1,27,2,4,4
25,1,1,1,44,7,racket,315,-45,3,hammer,269,273.925,3.9251,3.9251,11527.4,3.9251,11527.4,1,1,27,2,4,4
25,1,1,1,45,5,hair dryer,0,0,4,banana,134,133.396,-1.6036,1.6036,8230.63,1.6036,8230.63,1,1,27,2,4,4
25,1,1,1,46,1,teapot,225,-135,5,hair dryer,179,176.708,-3.2921,3.2921,8899.63,3.2921,8899.63,1,1,27,2,4,4
25,1,1,1,47,6,trumpet,135,135,5,hair dryer,44,59.9191,14.9191,14.9191,8229.88,14.9191,8229.88,1,1,27,2,4,4
25,1,1,1,48,1,teapot,45,45,7,racket,17,46.4415,28.4415,28.4415,8700.19,28.4415,8700.19,1,1,27,2,4,4
25,1,1,1,49,1,teapot,45,45,2,horse,314,298.279,-16.7207,16.7207,6900.63,16.7207,6900.63,1,1,27,2,4,4
25,1,1,1,50,2,horse,90,90,3,hammer,44,58.7851,13.7851,13.7851,15883.7,13.7851,15883.7,1,1,27,2,4,4
25,1,1,1,51,4,banana,315,-45,7,racket,44,50.5322,5.5323,5.5323,9530.13,5.5323,9530.13,1,1,27,2,4,4
25,1,1,1,52,3,hammer,0,0,2,horse,314,300.509,-14.491,14.491,10270.9,14.491,10270.9,1,1,27,2,4,4
25,1,1,1,53,6,trumpet,135,135,2,horse,89,110.664,20.6644,20.6644,8561.94,20.6644,8561.94,1,1,27,2,4,4
25,1,1,1,54,5,hair dryer,225,-135,7,racket,224,226.447,1.4473,1.4473,11932,1.4473,11932,1,1,27,2,4,4
25,1,1,1,55,5,hair dryer,270,-90,4,banana,224,220.811,-4.1887,4.1887,11893.1,4.1887,11893.1,1,1,27,2,4,4
25,1,1,1,56,4,banana,0,0,7,racket,0,0,0,0,4844.94,0,4844.94,1,1,27,2,4,4
25,1,1,1,57,3,hammer,90,90,2,horse,224,227.967,2.9667,2.9667,10441.7,2.9667,10441.7,1,1,27,2,4,4
25,1,1,1,58,7,racket,315,-45,4,banana,224,222.413,-2.5869,2.5869,12097.8,2.5869,12097.8,1,1,27,2,4,4
25,1,1,1,59,1,teapot,0,0,3,hammer,89,112.621,22.6212,22.6212,8147.5,22.6212,8147.5,1,1,27,2,4,4
25,1,1,1,60,5,hair dryer,45,45,1,teapot,179,176.454,-3.546,3.546,16604.9,3.546,16604.9,1,1,27,2,4,4
25,1,1,1,61,2,horse,135,135,6,trumpet,269,261.453,-8.5473,8.5473,5873.13,8.5473,5873.13,1,1,27,2,4,4
25,1,1,1,62,7,racket,225,-135,6,trumpet,89,94.2429,4.2429,4.2429,10324.4,4.2429,10324.4,1,1,27,2,4,4
25,1,1,1,63,3,hammer,270,-90,4,banana,179,180,0,0,7591.06,0,7591.06,1,1,27,2,4,4
25,1,1,1,64,6,trumpet,180,180,3,hammer,0,357.038,-2.9615,2.9615,8951.25,2.9615,8951.25,1,1,27,2,4,4
25,1,1,1,65,7,racket,180,180,6,trumpet,134,136.98,1.9803,1.9803,6834.25,1.9803,6834.25,1,1,27,2,4,4
25,1,1,1,66,4,banana,270,-90,1,teapot,0,358.681,-1.3186,1.3186,7525.38,1.3186,7525.38,1,1,27,2,4,4
25,1,1,1,67,7,racket,270,-90,4,banana,269,265.861,-4.1389,4.1389,6650.31,4.1389,6650.31,1,1,27,2,4,4
25,1,1,1,68,3,hammer,0,0,2,horse,314,299.466,-15.5338,15.5338,6268.19,15.5338,6268.19,1,1,27,2,4,4
25,1,1,1,69,3,hammer,315,-45,4,banana,134,132.911,-2.0893,2.0893,11140.9,2.0893,11140.9,1,1,27,2,4,4
25,1,1,1,70,6,trumpet,225,-135,7,racket,269,258.732,-11.268,11.268,8882.69,11.268,8882.69,1,1,27,2,4,4
25,1,1,1,71,5,hair dryer,0,0,1,teapot,224,222.111,-2.8887,2.8887,10722.4,2.8887,10722.4,1,1,27,2,4,4
25,1,1,1,72,2,horse,45,45,6,trumpet,0,0,0,0,7462.13,0,7462.13,1,1,27,2,4,4
11,2,1,2,1,7,racket,180,180,1,teapot,62,212.763,149.763,149.763,69686.5,#NULL!,69686.5,2,2,26,1,3,4
11,2,1,2,2,4,banana,0,0,7,racket,0,22.3306,22.3306,22.3306,30763.9,22.3306,30763.9,2,2,26,1,3,4
11,2,1,2,3,7,racket,270,-90,3,hammer,314,40.3294,85.3294,85.3294,127590,85.3294,#NULL!,2,2,26,1,3,4
11,2,1,2,4,3,hammer,315,-45,4,banana,134,134.077,-0.9229,0.9229,25535.9,0.9229,25535.9,2,2,26,1,3,4
11,2,1,2,5,7,racket,180,180,6,trumpet,134,122.258,-12.7424,12.7424,20911.1,12.7424,20911.1,2,2,26,1,3,4
11,2,1,2,6,6,trumpet,225,-135,2,horse,0,26.1648,26.1648,26.1648,42041.4,26.1648,42041.4,2,2,26,1,3,4
11,2,1,2,7,7,racket,225,-135,6,trumpet,89,185.111,95.1113,95.1113,45792.3,95.1113,45792.3,2,2,26,1,3,4
11,2,1,2,8,7,racket,315,-45,3,hammer,269,334.277,64.2768,64.2768,20507.4,64.2768,20507.4,2,2,26,1,3,4
11,2,1,2,9,3,hammer,45,45,1,teapot,224,233.159,8.1591,8.1591,22219.8,8.1591,22219.8,2,2,26,1,3,4
11,2,1,2,10,1,teapot,45,45,3,hammer,44,300.826,-104.174,104.174,8813.59,104.174,8813.59,2,2,26,1,3,4
11,2,1,2,11,3,hammer,45,45,2,horse,269,260.491,-9.5086,9.5086,22206.2,9.5086,22206.2,2,2,26,1,3,4
11,2,1,2,12,2,horse,45,45,1,teapot,134,197.732,62.7319,62.7319,6780.59,62.7319,6780.59,2,2,26,1,3,4
11,2,1,2,13,6,trumpet,315,-45,1,teapot,251,245.855,-6.145,6.145,6732.31,6.145,6732.31,2,2,26,1,3,4
11,2,1,2,14,2,horse,45,45,3,hammer,89,168.434,78.4341,78.4341,10325.8,78.4341,10325.8,2,2,26,1,3,4
11,2,1,2,15,7,racket,315,-45,4,banana,224,132.815,-92.1853,92.1853,6718.38,92.1853,6718.38,2,2,26,1,3,4
11,2,1,2,16,3,hammer,0,0,2,horse,314,276.963,-38.0373,38.0373,7137.75,38.0373,7137.75,2,2,26,1,3,4
11,2,1,2,17,1,teapot,45,45,7,racket,17,16.6722,-1.3278,1.3278,9016.06,1.3278,9016.06,2,2,26,1,3,4
11,2,1,2,18,6,trumpet,180,180,3,hammer,0,339.007,-20.9925,20.9925,24955.3,20.9925,24955.3,2,2,26,1,3,4
11,2,1,2,19,3,hammer,90,90,4,banana,0,133.978,133.978,133.978,15579.9,133.978,15579.9,2,2,26,1,3,4
11,2,1,2,20,2,horse,0,0,1,teapot,179,226.212,46.2121,46.2121,6517.44,46.2121,6517.44,2,2,26,1,3,4
11,2,1,2,21,2,horse,135,135,3,hammer,0,188.923,-171.077,171.077,63458.9,#NULL!,63458.9,2,2,26,1,3,4
11,2,1,2,22,6,trumpet,180,180,7,racket,314,225.427,-89.5728,89.5728,27012.4,89.5728,27012.4,2,2,26,1,3,4
11,2,1,2,23,1,teapot,0,0,5,hair dryer,44,20.2659,-24.7341,24.7341,406043,24.7341,#NULL!,2,2,26,1,3,4
11,2,1,2,24,6,trumpet,225,-135,5,hair dryer,314,165.576,-149.424,149.424,40986.4,#NULL!,40986.4,2,2,26,1,3,4
11,2,1,2,25,3,hammer,270,-90,4,banana,179,152.915,-27.0846,27.0846,29272.8,27.0846,29272.8,2,2,26,1,3,4
11,2,1,2,26,5,hair dryer,225,-135,6,trumpet,134,170.044,35.0445,35.0445,25343.6,35.0445,25343.6,2,2,26,1,3,4
11,2,1,2,27,4,banana,270,-90,7,racket,89,134.608,44.6075,44.6075,12112.9,44.6075,12112.9,2,2,26,1,3,4
11,2,1,2,28,5,hair dryer,90,90,1,teapot,134,220.696,85.696,85.696,22001.1,85.696,22001.1,2,2,26,1,3,4
11,2,1,2,29,2,horse,180,180,6,trumpet,224,199.909,-25.091,25.091,13955.4,25.091,13955.4,2,2,26,1,3,4
11,2,1,2,30,1,teapot,0,0,3,hammer,89,24.157,-65.843,65.843,11406.8,65.843,11406.8,2,2,26,1,3,4
11,2,1,2,31,1,teapot,90,90,6,trumpet,296,275.717,-21.2829,21.2829,21631.9,21.2829,21631.9,2,2,26,1,3,4
11,2,1,2,32,4,banana,270,-90,1,teapot,0,334.608,-25.3918,25.3918,11085.1,25.3918,11085.1,2,2,26,1,3,4
11,2,1,2,33,7,racket,315,-45,6,trumpet,0,0,0,0,15437.5,0,15437.5,2,2,26,1,3,4
11,2,1,2,34,4,banana,270,-90,5,hair dryer,44,14.7735,-30.2265,30.2265,28033.4,30.2265,28033.4,2,2,26,1,3,4
11,2,1,2,35,5,hair dryer,0,0,4,banana,134,319.173,-175.827,175.827,4256.75,#NULL!,4256.75,2,2,26,1,3,4
11,2,1,2,36,5,hair dryer,315,-45,4,banana,179,161.229,-18.7708,18.7708,5646.5,18.7708,5646.5,2,2,26,1,3,4
11,2,1,2,37,3,hammer,0,0,2,horse,314,298.097,-16.9026,16.9026,3771.25,16.9026,3771.25,2,2,26,1,3,4
11,2,1,2,38,7,racket,135,135,6,trumpet,179,200.808,20.8081,20.8081,13985.3,20.8081,13985.3,2,2,26,1,3,4
11,2,1,2,39,4,banana,90,90,1,teapot,179,200.585,20.5849,20.5849,16739.1,20.5849,16739.1,2,2,26,1,3,4
11,2,1,2,40,1,teapot,90,90,2,horse,269,259.124,-10.8755,10.8755,15590.3,10.8755,15590.3,2,2,26,1,3,4
11,2,1,2,41,7,racket,180,180,5,hair dryer,89,66.8035,-23.1964,23.1964,21029.9,23.1964,21029.9,2,2,26,1,3,4
11,2,1,2,42,5,hair dryer,0,0,1,teapot,224,225,0,0,6635.63,0,6635.63,2,2,26,1,3,4
11,2,1,2,43,7,racket,225,-135,5,hair dryer,44,61.7492,16.7493,16.7493,21355.1,16.7493,21355.1,2,2,26,1,3,4
11,2,1,2,44,6,trumpet,135,135,5,hair dryer,44,21.549,-23.4509,23.4509,11305.6,23.4509,11305.6,2,2,26,1,3,4
11,2,1,2,45,2,horse,90,90,3,hammer,44,43.9567,-1.0433,1.0433,21279.8,1.0433,21279.8,2,2,26,1,3,4
11,2,1,2,46,5,hair dryer,135,135,2,horse,134,130.493,-4.5071,4.5071,15228.6,4.5071,15228.6,2,2,26,1,3,4
11,2,1,2,47,6,trumpet,225,-135,7,racket,269,228.28,-41.7202,41.7202,8748.5,41.7202,8748.5,2,2,26,1,3,4
11,2,1,2,48,6,trumpet,180,180,2,horse,44,132.226,87.2263,87.2263,14823.9,87.2263,14823.9,2,2,26,1,3,4
11,2,1,2,49,5,hair dryer,135,135,6,trumpet,224,169.088,-55.9121,55.9121,11103.8,55.9121,11103.8,2,2,26,1,3,4
11,2,1,2,50,7,racket,270,-90,4,banana,269,225.142,-44.858,44.858,7217.13,44.858,7217.13,2,2,26,1,3,4
11,2,1,2,51,6,trumpet,135,135,2,horse,89,133.175,43.1753,43.1753,13543.4,43.1753,13543.4,2,2,26,1,3,4
11,2,1,2,52,3,hammer,270,-90,7,racket,134,221.669,86.6695,86.6695,21344.3,86.6695,21344.3,2,2,26,1,3,4
11,2,1,2,53,4,banana,315,-45,3,hammer,314,357.805,42.8049,42.8049,9904,42.8049,9904,2,2,26,1,3,4
11,2,1,2,54,5,hair dryer,225,-135,4,banana,269,249.722,-20.2776,20.2776,11531.8,20.2776,11531.8,2,2,26,1,3,4
11,2,1,2,55,1,teapot,225,-135,5,hair dryer,179,174.494,-5.5055,5.5055,10722.3,5.5055,10722.3,2,2,26,1,3,4
11,2,1,2,56,4,banana,315,-45,7,racket,44,75.9468,30.9468,30.9468,5574.88,30.9468,5574.88,2,2,26,1,3,4
11,2,1,2,57,2,horse,90,90,1,teapot,89,262.678,172.678,172.678,10320.1,#NULL!,10320.1,2,2,26,1,3,4
11,2,1,2,58,6,trumpet,135,135,7,racket,0,284.867,-75.1331,75.1331,13589.5,75.1331,13589.5,2,2,26,1,3,4
11,2,1,2,59,5,hair dryer,45,45,1,teapot,179,307.165,127.165,127.165,24664.8,127.165,24664.8,2,2,26,1,3,4
11,2,1,2,60,5,hair dryer,270,-90,4,banana,224,186.373,-38.6273,38.6273,11001.3,38.6273,11001.3,2,2,26,1,3,4
11,2,1,2,61,4,banana,0,0,3,hammer,269,311.407,41.4071,41.4071,6824.25,41.4071,6824.25,2,2,26,1,3,4
11,2,1,2,62,1,teapot,90,90,5,hair dryer,314,291.795,-23.2049,23.2049,10995.5,23.2049,10995.5,2,2,26,1,3,4
11,2,1,2,63,4,banana,270,-90,5,hair dryer,44,53.2152,8.2153,8.2153,15548.6,8.2153,15548.6,2,2,26,1,3,4
11,2,1,2,64,1,teapot,45,45,2,horse,314,286.706,-28.2939,28.2939,5062.5,28.2939,5062.5,2,2,26,1,3,4
11,2,1,2,65,5,hair dryer,225,-135,7,racket,224,222.302,-2.6977,2.6977,8461.13,2.6977,8461.13,2,2,26,1,3,4
11,2,1,2,66,3,hammer,90,90,2,horse,224,228.28,3.2798,3.2798,13072.3,3.2798,13072.3,2,2,26,1,3,4
11,2,1,2,67,2,horse,135,135,6,trumpet,269,258.015,-11.9853,11.9853,13737.8,11.9853,13737.8,2,2,26,1,3,4
11,2,1,2,68,2,horse,45,45,6,trumpet,0,321.535,-38.4655,38.4655,15149.6,38.4655,15149.6,2,2,26,1,3,4
11,2,1,2,69,1,teapot,180,180,2,horse,179,198.08,18.08,18.08,13019.4,18.08,13019.4,2,2,26,1,3,4
11,2,1,2,70,2,horse,135,135,5,hair dryer,314,336.299,21.299,21.299,15229,21.299,15229,2,2,26,1,3,4
11,2,1,2,71,3,hammer,315,-45,7,racket,89,93.113,3.113,3.113,8411.75,3.113,8411.75,2,2,26,1,3,4
11,2,1,2,72,2,horse,180,180,5,hair dryer,269,283.945,13.9455,13.9455,20863.4,13.9455,20863.4,2,2,26,1,3,4
19,5,2,2,1,2,horse,45,45,1,teapot,134,127.056,-7.9438,7.9438,73056.3,7.9438,#NULL!,2,2,26,2,2,4
19,5,2,2,2,3,hammer,315,-45,4,banana,134,133.602,-1.3978,1.3978,28452,1.3978,28452,2,2,26,2,2,4
19,5,2,2,3,1,teapot,0,0,3,hammer,89,119.154,29.1538,29.1538,11277.8,29.1538,11277.8,2,2,26,2,2,4
19,5,2,2,4,6,trumpet,225,-135,2,horse,0,0.8856,0.8856,0.8856,16658.1,0.8856,16658.1,2,2,26,2,2,4
19,5,2,2,5,7,racket,180,180,1,teapot,62,95.44,32.44,32.44,12452.8,32.44,12452.8,2,2,26,2,2,4
19,5,2,2,6,5,hair dryer,225,-135,6,trumpet,134,135,0,0,16360.2,0,16360.2,2,2,26,2,2,4
19,5,2,2,7,1,teapot,0,0,5,hair dryer,44,65.2873,20.2873,20.2873,13858.8,20.2873,13858.8,2,2,26,2,2,4
19,5,2,2,8,4,banana,270,-90,1,teapot,0,345.068,-14.9322,14.9322,32403.5,14.9322,32403.5,2,2,26,2,2,4
19,5,2,2,9,6,trumpet,225,-135,5,hair dryer,314,353.272,38.2721,38.2721,15414.6,38.2721,15414.6,2,2,26,2,2,4
19,5,2,2,10,4,banana,0,0,7,racket,0,45.389,45.389,45.389,24128.3,45.389,24128.3,2,2,26,2,2,4
19,5,2,2,11,6,trumpet,135,135,2,horse,89,110.513,20.5126,20.5126,12301.9,20.5126,12301.9,2,2,26,2,2,4
19,5,2,2,12,3,hammer,0,0,2,horse,314,315.295,0.2953,0.2953,46687.9,0.2953,#NULL!,2,2,26,2,2,4
19,5,2,2,13,3,hammer,90,90,2,horse,224,49.6948,-175.305,175.305,12572.9,#NULL!,12572.9,2,2,26,2,2,4
19,5,2,2,14,7,racket,270,-90,4,banana,269,314.312,44.3117,44.3117,15227.8,44.3117,15227.8,2,2,26,2,2,4
19,5,2,2,15,2,horse,45,45,6,trumpet,0,334.501,-25.4988,25.4988,14258.4,25.4988,14258.4,2,2,26,2,2,4
19,5,2,2,16,4,banana,270,-90,7,racket,89,135,45,45,12313.4,45,12313.4,2,2,26,2,2,4
19,5,2,2,17,4,banana,90,90,1,teapot,179,135,-45,45,19425,45,19425,2,2,26,2,2,4
19,5,2,2,18,5,hair dryer,270,-90,4,banana,224,233.95,8.9502,8.9502,14390.9,8.9502,14390.9,2,2,26,2,2,4
19,5,2,2,19,1,teapot,90,90,6,trumpet,296,314.017,17.0166,17.0166,10261.7,17.0166,10261.7,2,2,26,2,2,4
19,5,2,2,20,6,trumpet,135,135,5,hair dryer,44,100.784,55.7844,55.7844,9936.19,55.7844,9936.19,2,2,26,2,2,4
19,5,2,2,21,6,trumpet,315,-45,1,teapot,251,262.252,10.2517,10.2517,5694.75,10.2517,5694.75,2,2,26,2,2,4
19,5,2,2,22,6,trumpet,180,180,7,racket,314,308.566,-6.4336,6.4336,10098.1,6.4336,10098.1,2,2,26,2,2,4
19,5,2,2,23,1,teapot,90,90,2,horse,269,312.962,42.9618,42.9618,6316.56,42.9618,6316.56,2,2,26,2,2,4
19,5,2,2,24,1,teapot,225,-135,5,hair dryer,179,357.649,177.649,177.649,14698.7,#NULL!,14698.7,2,2,26,2,2,4
19,5,2,2,25,6,trumpet,225,-135,7,racket,269,261.869,-8.1308,8.1308,7775.38,8.1308,7775.38,2,2,26,2,2,4
19,5,2,2,26,5,hair dryer,0,0,1,teapot,224,226.194,1.194,1.194,19855.1,1.194,19855.1,2,2,26,2,2,4
19,5,2,2,27,6,trumpet,135,135,7,racket,0,0,0,0,7617.94,0,7617.94,2,2,26,2,2,4
19,5,2,2,28,3,hammer,45,45,2,horse,269,252.624,-17.3758,17.3758,11272.5,17.3758,11272.5,2,2,26,2,2,4
19,5,2,2,29,3,hammer,270,-90,4,banana,179,352.983,172.983,172.983,15246.7,#NULL!,15246.7,2,2,26,2,2,4
19,5,2,2,30,2,horse,135,135,6,trumpet,269,254.054,-15.946,15.946,17367.4,15.946,17367.4,2,2,26,2,2,4
19,5,2,2,31,7,racket,135,135,6,trumpet,179,184.692,4.6922,4.6922,8761.75,4.6922,8761.75,2,2,26,2,2,4
19,5,2,2,32,1,teapot,45,45,7,racket,17,44.0276,26.0276,26.0276,10713.9,26.0276,10713.9,2,2,26,2,2,4
19,5,2,2,33,2,horse,135,135,5,hair dryer,314,251.565,-63.4349,63.4349,10144.1,63.4349,10144.1,2,2,26,2,2,4
19,5,2,2,34,3,hammer,0,0,2,horse,314,305.235,-9.7647,9.7647,11643.4,9.7647,11643.4,2,2,26,2,2,4
19,5,2,2,35,7,racket,180,180,5,hair dryer,89,104.494,14.4939,14.4939,9953.56,14.4939,9953.56,2,2,26,2,2,4
19,5,2,2,36,5,hair dryer,90,90,1,teapot,134,127.304,-7.6963,7.6963,19795.6,7.6963,19795.6,2,2,26,2,2,4
19,5,2,2,37,7,racket,225,-135,5,hair dryer,44,54.0229,9.0229,9.0229,9473.13,9.0229,9473.13,2,2,26,2,2,4
19,5,2,2,38,7,racket,225,-135,6,trumpet,89,120.906,30.9059,30.9059,9532.56,30.9059,9532.56,2,2,26,2,2,4
